trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id,card_code,active
2192,23,,Muni Las Heras,NULL,0,2192,192,True
2421,24,,A Gllen-G.Cxter,NULL,1,2421,134,True
2422,24,,A Gllen-G.Cxter,NULL,0,2422,134,True
2874,24,,A Gllen-G.Cxter,NULL,1,2874,135,True
2875,24,,A Gllen-G.Cxter,NULL,0,2875,135,True
2425,24,,B Gllen-Gc-Gobxob,NULL,1,2425,136,True
2426,24,,B Gllen-Gc-Gobxob,NULL,0,2426,136,True
2881,24,,B Gllen-Gc-Gobxob,NULL,1,2881,137,True
2882,24,,B Gllen-Gc-Gobxob,NULL,0,2882,137,True
2429,25,,C S.Ign-Ter-Cgob,NULL,1,2429,138,True
2430,25,,C S.Ign-Ter-C.Gob,NULL,0,2430,138,True
2896,25,,C S.Ign-Ter-C.Gob,NULL,1,2896,139,True
2897,25,,C S.Ign-Ter-C.Gob,NULL,0,2897,139,True
2435,25,,F S.Ign Colon Gob,NULL,1,2435,140,True
2436,25,,F S.Ign-Colon-Gob,NULL,0,2436,140,True
2899,25,,F S.Ign-Colon-Gob,NULL,1,2899,141,True
2900,25,,F S.Ign-Colon-Gob,NULL,0,2900,141,True
3014,26,,A B°Supe/Jud/C.G.,NULL,1,3014,142,True
2439,26,,A B°Supe/Jud/C.G.,NULL,1,2439,143,True
2442,26,,A B°Supe-Jud-C.G.,NULL,0,2442,144,True
2906,26,,B B°Supe/Jud/C.G.,NULL,0,2906,145,True
3013,26,,B B°Supe/Jud/C.G.,NULL,1,3013,242,True
3016,26,,B B°Supe/Jud/C.G.,NULL,1,3016,243,True
3020,26,,C B°Supe-Jud-C.G.,NULL,0,3020,244,True
3022,26,,C B°Supe/Jud-C.G.,NULL,0,3022,245,True
3015,27,,A B°Supe-Jud-C.G.,NULL,0,3015,142,True
2440,27,,A B°Supe/Jud/C.G.,NULL,0,2440,143,True
2441,27,,A B°Supe/Jud/C.G.,NULL,1,2441,144,True
2905,27,,B B°Supe/Jud/C.G.,NULL,1,2905,145,True
3018,27,,B B°Supe-Jud-C.G.,NULL,0,3018,242,True
3017,27,,B B°Supe/Jud/C.G.,NULL,0,3017,243,True
3019,27,,C B°Supe/Jud/C.G.,NULL,1,3019,244,True
3021,27,,C B°Supe/Jud/C.G.,NULL,1,3021,245,True
2445,28,,A Supe-Plaza G.C.,NULL,1,2445,146,True
2446,28,,A Supe-Plaza G.C.,NULL,0,2446,146,True
3153,28,,A Supe-Plaza G.C.,75B SOl ySIERA.P.GC ,1,3153,190,True
3160,28,,A Supe-Plaza G.C.,75B SOl ySIERA.P.GC ,0,3160,190,True
2447,29,,A Expr/Supe/Ctro,NULL,1,2447,147,True
2448,29,,A Expr-Supe-Ctro,NULL,0,2448,147,True
2449,29,,A Expr/Supe-Ctro,NULL,0,2449,148,True
2903,30,,Roca X Smartin,NULL,1,2903,215,True
2904,30,,Roca X Smartin,NULL,0,2904,215,True
2914,30,,Roca X Smartin,NULL,1,2914,216,True
2935,30,,Roca X Sanmartín,NULL,0,2935,216,True
2915,31,,S. Miguel C.Gob,NULL,1,2915,221,True
2936,31,,San Miguel C.Gob,NULL,0,2936,221,True
2916,31,,San Miguel C.Gob,NULL,1,2916,222,True
2937,31,,San Miguel C.Gob,NULL,0,2937,222,True
2940,32,,Finca González,NULL,0,2940,231,True
2977,32,,Finca González,NULL,1,2977,231,True
2920,32,,Finca González,NULL,1,2920,232,True
2941,32,,Finca González,NULL,0,2941,232,True
2942,33,,Minetti,NULL,0,2942,245,True
2974,33,,Minetti,NULL,1,2974,245,True
2922,33,,Minetti,NULL,1,2922,246,True
2943,33,,Minetti,NULL,0,2943,246,True
2923,34,,Espejo Casa Gob.,NULL,1,2923,261,True
2944,34,,Espejo Casa Gob.,NULL,0,2944,261,True
2924,34,,Espejo Casa Gob.,NULL,1,2924,262,True
2945,34,,Espejo Casa Gob.,NULL,0,2945,262,True
2932,35,,Shopping - Notti,NULL,1,2932,281,True
2953,35,,Shopping - Notti,NULL,0,2953,281,True
1649,36,,A S.Mart Sc.Gob,NULL,1,1649,111,True
1654,36,,A S.Mart.Sc.Gob,NULL,0,1654,111,True
1679,36,,A S.Mart-C.Gob,NULL,1,1679,112,True
2893,36,,A S.Mart C/Gob,91 San Martin con casa de gobierno,0,2893,112,True
1699,36,,B Ba S Mar Nott,091B Ba. San Martin Hospital Pediatrico SC de Gobierno,1,1699,113,True
1923,36,,B S Mar Nott C8,91 BARRIO SAN MARTIN HOSPITAL NOTTI CONTROL G-8,0,1923,113,True
1824,36,,B Bsmar Notti,91 BARRIO SAN MARTIN HOSPITAL PEDIATRICO S/CG,1,1824,114,True
1902,36,,B S Mar Notti,91 BARRIO SAN MARTIN HOSPITAL NOTTI SIN CASA DE GOBIERNO,0,1902,114,True
1926,36,,B Viaj Unc S M,91 BARRIO VIAJANTES UNC BARRIO SAN MARTIN ,1,1926,115,True
1927,36,,B Unc Viajantes,91 B  SAN MARTIN UNC B  VIAJANTES ,0,1927,115,True
2101,37,,Esc Champagnat Vta,ESCOLAR CAMPAGNAT EL CHALLAO VUELTA,0,2101,129,False
1928,37,,A Ba. Municip,92 BARRIO MUNICIPAL ,1,1928,117,True
1929,37,,A Ba Municip,92 BARRIO MUNICIPAL TERMINAL,0,1929,117,True
1931,37,,A Ba.Mun Peluq,92 BARRIO MUNICIPAL CON BARRIO LOS PELUQUEROS,1,1931,118,True
1932,37,,A Ba. Peluq,92 Ba. los Peluqueros centro ,0,1932,118,True
1933,37,,A Ba. Muni Nott,92 Ba. MUNICIPAL HOSPITAL PEDIATRICO,1,1933,119,True
1934,37,,A Ba.Muni Notti,92 BARRIO MUNICIPAL HOSP PEDIATRICO,0,1934,119,True
2153,37,,B B Mun Inf Unc,92 BARRIO MUNICIPAL HOSPITAL LAGOMAGGIORE UNC ,0,2153,120,True
2154,37,,B Muni Hosp Unc,92 BARRIO MUNICIPAL B  INFANTA HOSPITAL LAGOMAGGIORE UNC,1,2154,120,True
1943,37,,B Infan Munic,92-94 Barrio Infanta Barrio Municipal ,1,1943,121,True
1952,37,,B Munic Infant,92-94 Barrio Municipal Barrio Infanta Terminal,0,1952,121,True
1983,37,,Ex Expr Reconq,EXPRESO RECONQUISTA,0,1983,122,True
2156,37,,Ex Expr Reconq,EXPRESO RECONQUISTA CENTRO,1,2156,122,True
2031,37,,B Unc Lic Agric,92 MUNICIPAL UNC LICEO AGRICOLA,1,2031,127,True
2032,37,,B Lic Unc Muni,92 LICEO UNC BARRIO MUNICIPAL,0,2032,127,True
2100,37,,Es Esc Champa Ida,ESCOLAR CHAMPAGNAT EL CHALLAO ,1,2100,129,False
2122,37,,Ex Munic S/C.Gob,130 EXP.SIN S/GOB,0,2122,130,True
2155,37,,Ex Reconq S/Cg,EXPRESO RECONQUISTA SIN CASA DE GOBIERNO,1,2155,130,True
2151,37,,Es Esc Parois,ESCOLAR DIEGO PAROISSIENS IDA DE TARDE,1,2151,137,False
2152,37,,Es Esc Parois Vta,ESCOLAR DIEGO PAROISSIENS VUELTA DE TARDE,0,2152,137,False
2104,37,,Es Esc Parois Vta,ESCOLAR ESCUELA PAROISSIENS VUELTA,1,2104,138,False
2105,37,,Es Esc Parois Ida,ESCOLAR ESCUELA PAROISSIENS IDA,0,2105,138,False
1990,38,,Cement Viajan,93-95 BARRIO VIAJANTES CEMENTISTA,1,1990,123,True
1991,38,,Cement Viajan,95 BARRIO VIAJANTES ,0,1991,123,True
2027,38,,Cement C/Cgob,93 BARRIO CEMENTISTA CON CASA DE GOBIERNO,1,2027,124,True
2028,38,,Viajant C/Gob,95 BARRIO VIAJANTES CON CASA DE GOBIERNO,0,2028,124,True
2123,38,,Cem-Manzotti,93 ESC. MANZOTTI,1,2123,131,True
2147,38,,Esc. Manzotti,93/95 ESC MANZOTTI B  VIAJANTES ,0,2147,131,True
2148,38,,Es Cemen Manzo,93/95 CAS DE BOB B CEMENTISTA ESCUELA MANZOTTI,1,2148,132,True
2150,38,,Es Esc Manzo Viaj,93/95 ESC MANZOTTI CASA DE GOBIERNO B  VIAJANTES ,0,2150,132,True
2012,39,,Infanta S Cg,94 BARRIO INFANTA SIN CASA DE GOBIERNO,1,2012,125,True
2013,39,,Barrio Infanta,94 BARRIO INFANTA TERMINAL,0,2013,125,True
2025,39,,Infanta C/C Gob,94 BARRIO INFANTA CON CASA DE GOBIERNO,1,2025,126,True
2026,39,,Infanta C Gob,94 BARRIO INFANTA CON CASA DE GOBIERNO ,0,2026,126,True
2029,40,,Cadore-Ctro-Cgo,101 CADORE-CENTRO POR CASA DE GOBIERNO,1,2029,211,True
2030,40,,Centro  B Cadore,101 CADORE -CENTRO-POR CASA DE GOBIERNO,0,2030,211,True
2069,40,,Cadore Centro,NULL,1,2069,212,True
2070,40,,Centro-B Cadore,NULL,0,2070,212,True
2042,41,,S.Cayet-Cg-Hosp,DE IDA B SAN CAYETANO,1,2042,222,True
2071,41,,Caye-6Sec-Cg Hos,BARRIO SAN CAYETANO -6TA SECCION  CON CASA DE GOBIERNO Y HOSPITAL LAGOMAGGIORE,0,2071,222,True
2377,54,,D Vic Alg Zapata,NULL,1,2377,184,True
2979,41,,6Ta Secc H Lago,102 B  SAN CAYETANO 6ta SECCION HOSPITAL LAGOMAGIORE,1,2979,224,True
2980,41,,6Ta Dorrego,102 6ta SECCION DORREGO B  SAN CAYETANO,0,2980,224,True
2047,42,,Naza-Unc-Liceo,Nazareno-UNC-por Julian Barraquero-Liceo Agricola,1,2047,232,True
2048,42,,Naza-Unc-L.Agri,NAZARENO-UNC-JULIAN BARRAQUERO-LICEO AGRICOLA,0,2048,232,True
2049,42,,Naz-Unc-Jbjus-Li,NULL,1,2049,233,True
2050,42,,Naz-Unc-Jbjus-Li,NULL,0,2050,233,True
2051,42,,Na-Qi-Uni-Unc-Li,NULL,1,2051,234,True
2052,42,,Na-Qi-Uni-Unc-Li,NULL,0,2052,234,True
2053,42,,Naz-S/Unc X Barr,NULL,1,2053,235,False
2054,42,,Naz-S/Unc X Barr,NULL,0,2054,235,False
2055,42,,Na-S/Unc X Jbjus,NULL,1,2055,236,False
2056,42,,Na-S/Unc X Jbjus,NULL,0,2056,236,False
2057,42,,Na-Qui-Dad S/Unc,NULL,1,2057,237,False
2058,42,,Na-Qui-Dad.S/Unc,NULL,0,2058,237,False
3133,42,,Na-Qui-Unc S/Dad,NULL,0,3133,238,True
3134,42,,Na-Qui-Unc S/Dad,NULL,1,3134,238,True
2061,42,,Na-Unc X Barr-Li,NAZ-UNCXBARRAQ-LICEO,1,2061,239,False
2062,42,,Na-Unc X Barr-Li,NAZ-UNCXBARRAQ-LICEO,0,2062,239,False
2063,42,,Na-Uncxjbj-Li Sc,NAZARENO-UNC POR JUAN B JUSTO-LICEO AGRICOLA AP. SAN CAYETANO,1,2063,240,False
2064,42,,Na-Uncxjbj-Li.Sc,NAZARENO-UNC POR JUAN B JUSTO-LICEO AGRICOLA AP. SAN CAYETANO,0,2064,240,False
2044,43,,Unimev-Banc Cg,NULL,1,2044,242,True
2901,43,,Bancar Cg Unimev,104 CON CASA DE GOBIERNO UNIMEV CONTROL,0,2901,242,True
2067,43,,Unimev Banc S Cg,BARRIO UNIMEV,1,2067,244,True
2068,43,,Unimev-Banc-S/Cg,BARRIO UNIMEV,0,2068,244,True
3023,44,,C.Hipico-E.G.B.,111 C.HIPICO-E.G.B.,1,3023,174,True
3026,44,,Fav-Unc-H.Ctral,111 C.HIPICO-E.G.B.,0,3026,174,True
3035,44,,C.Hip-Egb-B Oliv,111 C.HIP-EGB-B OLIV,1,3035,175,True
3037,44,,Ctro-Lh-H.Ctral,111 C.HIP-EGB-B OLIV,0,3037,175,True
3024,44,,C Hipico.Olivares,NULL,1,3024,176,True
3034,44,,Ctro-Lh-Xh.Ctral,NULL,0,3034,176,True
2213,45,,115 Sanid Chall,NULL,1,2213,167,True
2214,45,,115 Challao Ctro,NULL,0,2214,167,True
2556,45,,Sdad.Chall.S.Isid,Activar para fiesta Virgen de Lourdes,1,2556,170,True
2557,45,,Sdad.Ctro,Activar para fiesta Virgen de Lourdes,0,2557,170,True
2933,46,,B.Matheu-Unc-Zoo,116-Bo.Matheu - UNC,1,2933,271,False
2954,46,,B.Mat.-Unc-Zoo,NULL,0,2954,271,False
2934,46,,B.Mat.-Unc-Zoo,116-Bo.Matheu - Zoo,1,2934,272,False
2955,46,,B.Mat.-Unc-Zoo,116-Bo.Matheu - Zoo,0,2955,272,False
2157,47,,B La Glo X R.P.,121 B La Glo x R.P.,1,2157,230,True
2158,47,,B La Gloria X Rp,B  La Gloria por Rodriguez Peña,0,2158,230,True
2084,47,,9Jul-Als-C.Impsa,NULL,1,2084,242,True
2163,47,,B Lglor-9Jul-Als,B La Gloria por 9 de julio-Alsina-Club Impsa,0,2163,242,True
2169,48,,B La Glo-P.Olive,B  LA GLORIA POR PUENTE OLIVE,1,2169,231,True
2171,48,,B La Glo-P.Olive,B  LA GLORIA POR PUENTE OLIVE,0,2171,231,True
2170,49,,B Ant. Gc Ctro,BARRIO ANTARTIDA,1,2170,232,True
2177,49,,B Ant Pla G/Cruz,123 BARRIO ANTARTIDA B  EL MIRADOR PLAZA G CRUZ ,0,2177,232,True
2159,50,,Directo Acc Sur,124 DIRECTO  PÒR ACCESO SUR,1,2159,233,True
2160,50,,La Glor Acc Sur,124 LA GLORIA POR ACCESO SUR ,0,2160,233,True
2172,50,,B L.Glor-Dir-Cos,B  La Gloria -Directo por Costanera,1,2172,234,True
2173,50,,B L.Glo-Dir-Cost,B La Gloria Directo por Costanera,0,2173,234,True
2183,51,,B La Glo V Nueva,125 BARRIO LA GLORIA VILLA NUEVA HOSPITAL NOTTI,1,2183,235,True
2184,51,,V Nue La Gloria,125 VILLA NUEVA HOSPITAL NOTTI PLAZA GODOY CRUZ B  LA GLORIA,0,2184,235,True
2136,52,,B Vict Acc.Nor,131 BARRIO VICTORIA POR ACCESO NORTE,1,2136,115,True
2137,52,,B Vict Acc.Nor,131 BARRIO VICTORIA POR ACCESO NORTE,0,2137,115,True
2863,52,,A Borb-Ctro X Acc,BORBOLLON DE CENTRO A ZONA POR ACCESO NORTE  No corresponde ida,0,2863,152,True
2864,52,,A Borb X Acc,BORBOLLON POR ACCESO NORTE,1,2864,153,True
2869,52,,A Borb X Acc,BORBOLLON POR ACCESO NORTE,0,2869,153,True
2639,52,,B Cuyan X Acc N,131 CUYANITA POR ACCESO NORTE A BORBOLLON,1,2639,158,True
2640,52,,B Cuyan X Acc N,131 CUYANITA POR ACCESO NORTE A BORBOLLON,0,2640,158,True
2635,52,,B Cuyanita Borbo,131 CUYANITA POR CALLE MAIPÚ A BORBOLLON,1,2635,159,True
2636,52,,B Cuyanita Borbo,131 CUYANITA POR CALLE MAIPÚ A BORBOLLON,0,2636,159,True
2537,53,,B Vic Pza Ls Hs,BARRIO VICTORIA PLAZA LAS HERAS ,1,2537,179,True
2538,53,,B Vic Pza Ls Hs,LAS HERAS CALLE MAIPU EL BORBOLLON,0,2538,179,True
2138,54,,A B Vict X Maipu,133 B VICTORIA X MAIPU,1,2138,116,True
2144,54,,A B Vict X Maipu,NULL,0,2144,116,True
2146,54,,A B Vict C/Gob,133A B VICTORIA X MAIPU C/GOB,1,2146,117,True
2165,54,,A B Vic X Mpu C.G,NULL,0,2165,117,True
2166,54,,A B Vict X Zapata,133A B VICTORIA POR CALLE ZAPATA,1,2166,118,True
2168,54,,A B Vic. X Zapata,133A B VICTORIA X CALLE ZAPATA,0,2168,118,True
2870,54,,B Borbo X C Maipu,BORBOLLON POR CALLE MAIPU,1,2870,154,True
2871,54,,B Borb X C Maipu,BORBOLLON POR CALLE MAIPÚ,0,2871,154,True
2957,54,,B Borb X Maipu Cg,NULL,1,2957,155,True
2958,54,,B Borb X Maipu Cg,NULL,0,2958,155,True
2681,54,,B Borb Mpu Cuy,133B BORBOLLON POR CALLE MAIPÚ A CUYANITA,1,2681,157,True
2682,54,,B Borb A Cuy,133B BORBOLLON POR CALLE MAIPÚ A CUYANITA,0,2682,157,True
2566,54,,C Alg Ctro Mpu V,133C ALGARROBAL-CENTRO-CALLE MAIPU-B  VICTORIA,1,2566,174,True
2568,54,,C Alg Ctro Mpo V,ALGARROBAL-CENTRO-CALLE MAIPU-B  VICTORIA,0,2568,174,True
2536,54,,D Vic Cen Mpu Al,B VICTORIA-CENTRO POR C. MAIPÚ-ALGARROBAL DE ABAJO,1,2536,178,True
2539,54,,D Vi Ctro Mpu Alg,B VICTORIA-CENTRO-CENTRO MAIPÚ-ALGARROBAL DE ABAJO,0,2539,178,True
2433,54,,D Vic Alg Zap,133 B  Victoria al Algarrobal Por Zapata,0,2433,184,True
2330,54,,C Alg Aba Vict Cg,133 ALGARROBAL ABAJO B VICTORIA CASA GOBIERNO X MAIPU,1,2330,185,True
2371,54,,C Alg Vic Cg Mpu,NULL,0,2371,185,True
2311,54,,E Borboll.Zapata,133E BORBOLLON POR CALLE ZAPATA,1,2311,186,True
2318,54,,E Borbo X Zapata,NULL,0,2318,186,True
2200,54,,D Vic La Pega,133D B  VICTORIA CENTRO,1,2200,188,True
2201,54,,D Cent Alg Pega,133D CENTRO ALGARROBAL LA PEGA CONTROL ,0,2201,188,True
2198,54,,C Alg Pega Ctro,NULL,1,2198,189,True
2262,54,,C Alg Pega Ctro,AGARROBAL ABAJO-LA PEGA-CENTRO B  VICTORIA-CONTROL,0,2262,189,True
3132,55,,Mpu-Mza Lin/Terr,151-MAIPU-MENDOZA POR LINEA VUELTA POR TERRADA,1,3132,169,True
3155,55,,Mza-Maipu Terr,NULL,0,3155,169,False
1615,55,,Mpu Pte Oliv Mza,MAIPU PUENTE OLIVE MENDOZA ,1,1615,170,True
1617,55,,Mza Pte Oli Mpu,MENDOZA PUERNTE OLIVE MAIPÚ,0,1617,170,True
1623,55,,Pte Olive C Gob,MAIPÚ PTE OLIVE CON C/ GOBIERNO MENDOZA,1,1623,171,True
1624,55,,Mza P Olive Mpu,MENDOZA PUENTE OLIVE MAIPÚ,0,1624,171,True
1974,55,,Escol Vieytes,ESCOLAR VIEYTES,1,1974,173,False
2975,55,,Escol Vieytes,ESCOLAR VIEYTES,0,2975,173,False
3139,55,,Esc.Virg Car De Cuyo,ESCUELA VIRGEN DEL CARMEN DE CUYO 1/2 DIA,1,3139,174,False
3154,55,,Esc.Virg Carm Cuyo,NULL,0,3154,174,False
3094,55,,Esc.Vieytes Tarde,ESCOLAR VIEYTES DE TARDE,1,3094,175,False
3156,55,,Esc Ivcc Tarde,NULL,0,3156,175,False
1978,55,,Escol Ivcc,ESCOLAR IVCC TARDE,1,1978,176,False
2978,55,,Escol Ivcc,ESCOLAR IVCC VUELTA,0,2978,176,False
3069,55,,Escolar Vieytes,NULL,1,3069,177,False
1625,55,,Mpu Bdo Pte Ol,MPÚ BOEDO PTE OLIVE MDZ,1,1625,180,True
1626,55,,Mza Pte O Bdo Mp,MENDOZA POR PUENTE OLIVE BOEDO MAIPÚ,0,1626,180,True
1620,56,,Mza-Ac S-Terr-Mpu,RECORRIDO 152 -MAIPU POR TERRADA-ACCESO SUR ,0,1620,172,True
3051,56,,Mpu Mza Ter Acc S,152 MAIPÚ MENDOZA TERRADA POR ACCESO SUR,1,3051,172,True
1703,57,,Maipu-Mza X Maza,Maipú - Mendoza  por Maza ,1,1703,111,True
1704,57,,Mza-Maipu X Maza,Mendoza Maipú por Maza ,0,1704,111,True
1936,57,,Mpu-Mza-Cgob-Maz,NULL,1,1936,112,True
1937,57,,Maipu-Mza-Maza,NULL,0,1937,112,True
1939,58,,Mpu Mza Exp.Maza,NULL,1,1939,113,True
1940,58,,Mza-Mpu Exp.Maza,NULL,0,1940,113,True
1610,59,,Maip-Exp.Urq-Mza,161- MAIPU EXPRESO URQUIZA-MENDOZA,1,1610,111,True
1611,59,,Mza-Exp.Urq-Maip,161- MAIPU-EXPRESO URQUIZA-MENDOZA,0,1611,111,True
1613,59,,Mpu-Exp.Stea-Mza,161-MAIPU-EXPRESO-SARRATEA-MENDOZA,1,1613,112,True
1614,59,,Mz-Exp.Stea-Maip,161-MAIPU-EXPRESO SARRATEA-MENDOZA,0,1614,112,True
1675,60,,Maip H Ital Mza,162 LINEA POR HSPITAL ITALIANO MENDOZA ,1,1675,121,True
1676,60,,A Mendoza Maipu,MENDOZA POR LINEA MAIPU,0,1676,121,True
1621,60,,T.Sosa-Hosp.Ital,RECORRIDO 162 BARRIO TROPERO SOSA - HOSPITAL ITALIANO.,1,1621,124,True
1622,60,,A-H.Ital.B.T.Sosa,RECORRIDO 162 BARRIO TROPERO SOSA- HOSPITAL ITALIANO,0,1622,124,True
1678,60,,Mal T Sosa Mza,BARRIO MALCAYAE TROPERO SOSA MENDOZA,1,1678,125,True
1680,60,,C-Mza-Trop.S-Mal,Recorrido 162- Malcayanes -Tropero Sosa,0,1680,125,True
1632,60,,C.Gob-Ref.Terr,CASA DE GOBIERNO-REFUERZO TERRADA,1,1632,126,True
1633,60,,Ref.Terr-C.Gob.,CASA DE GOBIERNO -REFUERZO TERRADA,0,1633,126,True
1641,60,,Mpu-Mza-C.Gob,162-POR CASA DE GOBIERNO,1,1641,127,True
1648,60,,B Mendoza Maipu,NULL,0,1648,127,True
1630,60,,Pescara H It Mza,162B LINEA POR PESCARA HOSPITAL ITALIANO MENDOZA,1,1630,128,True
1631,60,,B Pescara Maipu,162 PESCARA MAIPÚ ,0,1631,128,True
3211,60,,Boedo Maipu,NULL,0,3211,129,True
1684,60,,M Y T Sosa Mza,162 MALCAYAE Y TROPERO SOSA MENDOZA,1,1684,130,True
1685,60,,C Mza Mal T.S.Mpu,162 MENDOZA BARRIO MALCAYAE TROPERO SOSA MAIPÚ,0,1685,130,True
3212,60,,C Ref.Cg C Rioja,162 LINEA POR HSPITAL ITALIANO MENDOZA ,1,3212,500,True
3213,60,,C Ref.Cg C Rioja,MENDOZA POR LINEA MAIPU,0,3213,500,True
1628,60,,Boedo C.Gob Mza,162 POR BOEDO C/ CASA DE GOBIERNO MENDOZA  codigo redbus 128,1,1628,501,True
1629,60,,Boedo C-Gob Mpu,162 POR BOEDO  CON CASA DE GOBIERNO MAIPÚ  codigo redbus 128,0,1629,501,True
1647,61,,Maipu-Mza P.Naz,NULL,1,1647,131,True
1696,61,,Mza-Maipu X Naz,Mendoza-Maipú por Nazareno,0,1696,131,True
1955,61,,Nazareno-Centro,RECORRIDO DESDE EL B NAZARENO AL CENTRO,1,1955,132,True
1959,61,,Nazareno-Vuelta,RECORRIDO 163 NAZARENO DESDE EL CENTRO AL B  NAZARENO,0,1959,132,True
3257,62,,Esc Comercio Coquim,NULL,1,3257,148,False
3258,62,,Esc Comercio S Eduar,NULL,1,3258,149,False
1686,62,,Loc Coq Mpu,165 LOCAL COQUIMBITO MAIPU,1,1686,151,True
1687,62,,Mpu Coquimbito,165 MAIPU COQUIMBITO ,0,1687,151,True
1960,62,,Esc.Gabrielli(Maña),ESCUELA GABRIELLI CORTO DE MAÑANA,1,1960,153,False
3062,62,,Esc.Gabrielli,NULL,0,3062,153,False
3260,62,,Esc Gabrielli Corto,NULL,1,3260,154,False
1973,62,,Es Esc. Gabriell,NULL,0,1973,155,False
2972,62,,Local Esc.Gabr Lar,LOCAL ESCULA GABRIELLI LARGO ,1,2972,155,False
1963,62,,Escolar Gabrieli,NULL,1,1963,156,False
1691,62,,Coq. San Eduardo,165 COQUIMBITO MAIPÚ BARRIO SAN EDUARDO,1,1691,158,True
1694,62,,Local Coquim Luzur,LOCAL COQUIMBITO LUZURIAGA,0,1694,158,True
1964,63,,Utma S Cay P.Va,UTMA-SAN CAYETANO POR REDRO VARGAS,1,1964,161,True
2910,63,,Utma-S.Cay-P.Var,UTMA-SAN CAYETANO POR P. VARGAS,0,2910,161,True
1966,63,,Utma-S.Cay-Lama,UTMA-SAN CAYETANO POR LAMADRID,1,1966,162,True
2909,63,,Utma-S.Cay-Lama,UTMA-SAN CAYETANO POR LAMADRID,0,2909,162,True
1968,63,,163 Utma Antar,163 UTMA ANTARTIDA ,1,1968,163,True
2757,75,,A Corr.X Nac Mil.,A22A CORR.X NAC.MIL.,0,2757,211,True
2912,63,,B Anta-Ctro-Dorr,BARRIO ANTARTIDA CENTRO POR DORREGO,0,2912,163,True
2913,63,,Naz-Cg X Dorr,NAZARENO CON CASA DE GOBIERNO POR DORREGO,1,2913,164,True
2966,63,,Nazar Cg Xdorr,NULL,0,2966,164,True
1906,64,,Mpu.Coq.R.Cr.Mza,Maipú - Coquimbito - Rodeo de la Cruz - Mendoza,1,1906,114,True
1909,64,,Mpu.Coq.R.Crz.Mz,Maipú - Coquimbito - Rodeo de la Cruz - Mendoza,1,1909,115,True
1956,64,,Mpu.R.Cruz-Mza,Maipú - Rodeo de la Cruz - Mendoza,1,1956,116,True
1985,64,,Maipu.R.Cruz-Mdz,Maipu - Rodeo de la Cruz - Mendoza,1,1985,117,True
2637,64,,V.Viñ.Gutierr.Lc,171 V.VIÑEDO Z.ALCOHOLERA GUTIERREZ,1,2637,118,True
2641,64,,Z.Alcoh.Gut.Mpu,171 V.VIÑEDO Z.ALCOHOLERA GUTIERREZ,0,2641,118,True
2107,64,,Mpu.Rpeña.Mdz,Maipú - Rodriguez Peña - Mendoza,1,2107,123,True
2620,64,,R.Cruz Gut.Maipu,171 V.NUEVA R.CRUZ GUTIERREZ,0,2620,123,True
2118,64,,Maipú-R.Peña-Mdz,Maipú - Rodriguez Peña - Mendoza,1,2118,125,True
2119,64,,Mdz-R.Cruz-Mpu,Mendoza - Rodeo de la Cruz - Maipú,0,2119,125,True
2615,64,,R.Cruz V.Viñedo,171 V.VIÑDO V.NUEVA R.CRUZ,0,2615,145,True
2959,64,,Maipú.R.Cruz.Mdz,171V.NUEVA R.CRUZ X GUTIERREZ,1,2959,145,True
2616,64,,R.Cruz Mza,171 V.VIÑEDO R.CRUZ V.NUEVA MZA,1,2616,146,True
2617,64,,Rcruz V.Viñ.Gut,171 V.VIÑEDO V.NUEVA R.CRUZ GUTIRREZ ,0,2617,146,True
2618,64,,R.Cruz V.Nuv.Mza,171 V.VIÑEDO R.CRUZ MZA R.CRUZ MAIPU,1,2618,147,True
2619,64,,R.Cruz Gut.Maipu,171 V.NUEVA R.CRUZ GUTIERREZ,0,2619,147,True
2621,64,,Rcruz V.Nuv.Mz,171 V.VIÑEDO V.NUEVA R.CRUZ MZA,1,2621,148,True
2224,64,,Mpu.Viñ.Rcruz.Mz,Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza,1,2224,149,True
