"ID-recorrido","id-linea","nombre-linea","ida-vuelta","activo","route-trip","codigo-de-sub-ramal","descripcion","destino"
2195,3443,"G-10-174B",0,1,174133,174133,"174MZA TSOSA P.GCRUZ","Mza por Plaza Godoy Cruz Maipú T.Sosa "
2196,3444,"G-10-174C",1,1,174134,174134,"174 C.BARRO MZ GCRUZ","Castro Barros - Tropero Sosa Mza por Plaza de Godoy Cruz"
2197,3444,"G-10-174C",0,1,174134,174134,"174 MZ P.GCRUZ TSOSA","Mza por Plaza de Godoy Cruz Tropero Sosa "
2220,3444,"G-10-174C",1,1,174135,174135,"174 CBARROS MZA COST","Castro Barros - Tropero Sosa Mza por Costanera"
2222,3444,"G-10-174C",0,1,174135,174135,"174 MZ P.GCRUZ TSOSA","Mza Por Pl.Godoy Cruz Tropero Sosa"
2306,3445,"G-10-174D",1,1,174136,174136,"174T.S.MALC.MZ GCRUZ","B° Malcayae - Tropero Sosa Mendoza por Plaza Godoy Cruz"
2308,3445,"G-10-174D",0,1,174136,174136,"174MZ GCRUZ MALC.T.S","Mendoza por Plaza Godoy Cruz B° Malcayae  Tropero Sosa "
1725,3445,"G-10-174D",1,1,174137,174137,"174 TSOSA Z.IND.MZA","B° Tropero Sosa - Zona Industrial"
1756,3445,"G-10-174D",1,1,174178,174178,"1743ESQ.T.S.MALC.MZA","3 ESQUINAS TROPERO SOSA MALCAYAE MENDOZA POR PLAZA G. CRUZ"
2474,3445,"G-10-174D",0,1,174178,174178,"174MZA G.CRUZ T.SOSA","MENDOZA POR PLAZA G.CRUZ MALCAYAES T.SOSA"
2477,3446,"G-10-174E",1,1,174179,174179,"174MZA GCRUZ T.SOSA","174 B°AMUPE-T.SOSA MZA PL.G.CRUZ 3ESQ."
2519,3446,"G-10-174E",0,1,174179,174179,"174MZA GCRUZ MPU T.S","MENDOZA POR PLAZA G. CRUZ MAIPU TROPERO SOSA B° AMUPE"
2520,3446,"G-10-174E",1,1,174180,174180,"174 TSOSA MPU.GC.MZ","B° AMUPE TROPERO SOSA MENDOZA POR P. GODOY CRUZ 3 ESQUINAS"
2521,3446,"G-10-174E",0,1,174180,174180,"174MZ MPU.TSOSA.3ESQ","MENDOZA POR P. GODOY CRUZ MAIPU TROPERO SOSA 3 ESQUINAS"
1765,3446,"G-10-174E",1,1,174193,174193,"174 TSOS.BJAZM.GC.MZ","B° Amupe -Tropero Sosa Mza por Pl. Godoy Cruz -(APERTURA LOS JAZMINES)"
2820,3446,"G-10-174E",0,1,174193,174193,"174MZA MPU.JAZM.TSOS","Mza por Pl. Godoy Cruz - Maipú - B°Los Jazmines -Tropero Sosa - B° Amupe"
1839,3443,"G-10-174B",0,1,174247,174247,"174CHACH.MPU.MZA","Chachingo por Urquiza Paraíso Ruta 60 Malcayae - Maipú - R. Peña - Mendoza"
1769,3447,"G-10-175A",1,1,175211,175211,"175 MAIPU-LUJAN","Maipu - Lujan"
1770,3447,"G-10-175A",0,1,175211,175211,"175 LUJAN-MAIPU","LUJAN MAIPU"
1771,3447,"G-10-175A",1,1,175212,175212,"175 MPU LUJAN SUP ","Maipú - Lujan - Maipú (Superiora de ida)"
1772,3447,"G-10-175A",0,1,175212,175212,"175 LUJAN MAIPU","LUJAN MAIPU"
1774,3447,"G-10-175A",0,1,175213,175213,"175 LUJAN MAIPU MZA","LUJAN MAIPU MZA"
2696,3447,"G-10-175A",1,1,175213,175213,"175 MZA MAIP LUJ","NULL"
2876,3448,"G-10-175B",1,1,175214,175214,"175 MZA MAIP.LUJ.SUP","Mendoza - Lujan por Maipú (entra a la Superiora de ida y vuelta)"
2877,3448,"G-10-175B",0,1,175214,175214,"175 LUJ.MAIP.SUP MZA","Lujan por Maipú Mendoza - (entra a la Superiora de ida  y vuelta) "
1898,3448,"G-10-175B",1,1,175298,175298,"175 MAIP.REC.LUJAN","Maipú - Recoaro - Luján"
2773,3448,"G-10-175B",0,1,175298,175298,"175 LUJAN REC.MAIPU","Luján - Recoaro - Maipú "
1777,3449,"G-10-181A",1,1,181215,181215,"181MZA MPU.PMOL.CAGR","Mendoza - Pedro Molina - C. Agrarias(Superiora de vuelta) "
1778,3449,"G-10-181A",0,1,181215,181215,"181C.AGR.SUP.MPU.MZA","Mendoza - Pedro Molina - C. Agrarias(Superiora de vuelta) "
1779,3449,"G-10-181A",1,1,181216,181216,"181MZA MPU.SUP.CAGR","Mendoza - Pedro Molina - C. Agrarias(Superiora de ida ) - Maipú"
1780,3449,"G-10-181A",0,1,181216,181216,"181C.AGR.SUP.MPU.MZA","C. Agrarias - Pedro Molina - Maipú Mendoza  "
1781,3449,"G-10-181A",1,1,181217,181217,"181MZA MPU.SUP.CAGR.","Mendoza - Pedro Molina - C. Agrarias(Superiora de ida ) - Maipú "
1782,3449,"G-10-181A",0,1,181217,181217,"181C.AGR.P.MOL.MPU","C. Agrarias - Pedro Molina - Maipú "
1783,3450,"G-10-181B",1,1,181218,181218,"181MZA.MPU.SUP.C.AGR","Mendoza - Pedro Molina - C. Agrarias(Superiora de ida y de vuelta )"
1784,3450,"G-10-181B",0,1,181218,181218,"181C.AGR.SUP.MPU.MZA","C. Agrarias - Pedro Molina - (Superiora) Maipú Mendoza"
1785,3450,"G-10-181B",1,1,181219,181219,"181 MPU.SUP.C.AGR"," Maipú Pedro Molina - C. Agrarias(Superiora)"
1786,3450,"G-10-181B",0,1,181219,181219,"181C.AGR.SUP.MPU.MZA","C. Agrarias - Pedro Molina (Superiora) - Maipú - Mendoza "
3162,3451,"G-10-181C",1,1,181220,181220,"181 MZA MAIP.P.MOL.","181MENDOZA PEDRO MOLINA C.AGRARIAS SUP.IDA "
3164,3450,"G-10-181B",1,1,181221,181221,"181MZA MPUSUP.C.AGR.","181 MZA P.MOLINA C.AGRARIAS SUPERIORA DE IDA"
3167,3450,"G-10-181B",0,1,181221,181221,"181P.MOL.MPU MZA","181 MZA P.MOLINA C.AGRARIS SUPERIORA IDA"
3305,3451,"G-10-181C",1,1,181288,181288,"MAIPU MENDOZA ","MAIPU MENDOZA (P.MOLINA C.AGRARIAS)"
1741,3498,"G-10-182A",0,1,182163,182163,"182 V.CAST.MAIPU"," Maipú B° Canciller - Videla Castillo - Maipú (LOCAL)"
2891,3498,"G-10-182A",1,1,182163,182163,"182Mpu.Ba.Canc.VCast","Maipú Ba. Canciller - Videla Castillo - Maipu (LOCAL)"
2890,3498,"G-10-182A",1,1,182164,182164,"182 Mpu.Canc.V.C.Esc"," Maipú B° Canciller - Videla Castillo - Maipú (LOCAL) hasta la Escuela Bernardo Ortiz"
2892,3498,"G-10-182A",0,1,182164,182164,"182 V.CAST.MAIPU","Maipú B° Canciller - Videla Castillo - Maipú (LOCAL) hasta la Escuela Bernardo Orti"
1744,3499,"G-10-182B",1,1,182165,182165,"182MPU.V.CAST.CANC.","Maipú Videla Castillo B° Canciller- Maipú (LOCAL) "
2895,3499,"G-10-182B",0,1,182165,182165,"182V.CASTILLO MAIPU","Maipú Videla Castillo B° Canciller- Maipú (LOCAL)"
1746,3499,"G-10-182B",1,1,182166,182166,"182MPU.V.C.CANC.ESC.","Maipú Videla Castillo B° Canciller- Maipú (LOCAL) hasta la Escuela Bernardo Ortiz"
1747,3499,"G-10-182B",0,1,182166,182166,"182V.CASTILLO MAIPU","Maipú Videla Castillo B° Canciller- Maipú (LOCAL) hasta la Escuela Bernardo Ortiz"
3092,3500,"G-10-182C",1,1,182177,182177,"182MAIPU V.CAST.MZA","182 MAIPU VIDELA CASTILLO MZA"
3093,3500,"G-10-182C",0,1,182177,182177,"182MAIPU V.CAST.MZA","182 MAIPU VIDELA CASTILLO MENDOZA"
1791,3501,"G-10-182D",0,1,182222,182222,"182 3ESQ.SUP.MPU.MZA","Tres Esquinas (Superior) Maipú Mendoza"
3168,3501,"G-10-182D",1,1,182222,182222,"182 MZA MPU 3ESQ.","182 MZA 3 ESQUINAS SUPERIORA DE VUELTA RIO MZA"
1793,3501,"G-10-182D",0,1,182223,182223,"182 3ESQUINAS MAIPU","Tres Esquinas Maipú"
3171,3501,"G-10-182D",1,1,182223,182223,"182MZA MPU SUP.3ESQ","182 MZA 3 ESQUINAS SUPERIORA DE IDA MAIPU"
1794,3501,"G-10-182D",1,1,182224,182224,"182MAIPU 3 ESQUINAS","Maipú - 3 Esquinas (x P.Molina) "
3204,3501,"G-10-182D",0,1,182224,182224,"182 3ESQ.SUP.MPU.MZA","182 MAIPU 3 ESQUINAS X P.MOLINA (SUPERIORA DE VUELTA)REGRESA X CRUZ DE PIEDRA - MZA"
1797,3502,"G-10-182E",0,1,182225,182225,"182 3ESQ.X P.MOL.MPU","Tres Esquinas por Pedro Molina - Maipú"
3184,3502,"G-10-182E",1,1,182225,182225,"182MZA MPU SUP 3ESQ.","182 MZA TRES ESQUINAS POR PEDRO MOLINA (SUPERIORA DE IDA) MAIPU"
1799,3502,"G-10-182E",0,1,182226,182226,"182 3ESQPM.SUPMPUMZA","Tres Esquinas por Pedro Molina (Superiora) Maipú Mendoza"
3185,3502,"G-10-182E",1,1,182226,182226,"182 MZA 3ESQ.xP.MOL.","182 MENDOZA TRES EQUINAS POR P.MOLINA (SUPERIORA DE VTA) "
3190,3502,"G-10-182E",1,1,182227,182227,"182 MZA MPU 3ESQ.","182 MENDOZA TRES ESQUINAS X P.MOLINA"
3191,3502,"G-10-182E",0,1,182227,182227,"182 3ESQ.P.M.MPUMZA","182 TRES ESQUINAS x P.MOLINA MENDOZA"
1802,3537,"G-10-182F",1,1,182228,182228,"182 MPU 3ESQ.xP.MOL","Maipú - Tres Esquinas por Pedro Molina"
3193,3537,"G-10-182F",0,1,182228,182228,"182 3ESQxP.M.MPU MZA","182 MAIPU TRES ESQUINAS POR P.MOLINA MZA"
3196,3537,"G-10-182F",1,1,182229,182229,"182MZA MPU.SUP3ESQPM","182 MENDOZA TRES ESQUINAS POR P.MOLINA (SUPERIORA DE IDA Y VUELTA)"
3197,3537,"G-10-182F",0,1,182229,182229,"182 3ESQPM.SUPMPUMZA","182 MENDOZA TRES ESQUINAS POR P.MOLINA (SUPERIORA DE IDA Y VUELTA)"
3199,3537,"G-10-182F",1,1,182230,182230,"182MZA MPU3ESQ.xPM","182 MENDOZA - TRES ESQUINAS POR P.MOLINA HASTA RIO MZA"
3201,3537,"G-10-182F",0,1,182230,182230,"182 3ESQ.MPU MZA","182 MENDOZA TRES ESQUINAS X P.MOLINA HASTA RIO MZA"
3202,3538,"G-10-182G",1,1,182231,182231,"182 MZA MPU SUP REC.","182 MENDOZA RECOARO (SUPERIORA DE IDA)"
3207,3538,"G-10-182G",0,1,182231,182231,"182 REC.MPU.MZA","182 MENDOZA RECOARO (SUPERIORA DE IDA)"
3209,3538,"G-10-182G",1,1,182232,182232,"182 MZA MPU SUP.REC.","182 MENDOZA RECOARO (SUPERIORA DE IDA)- MAIPU"
3210,3538,"G-10-182G",0,1,182232,182232,"182 RECOARO MAIPU","182 MENDOZA RECOARO (SUPERIORA DE IDA) - MAIPU"
3173,3539,"G-10-182H",0,1,182233,182233,"182 REC.SUP.MPU MZA","182 MEDOZA RECOARO (SUPERIORA DE VUELTA)"
3235,3539,"G-10-182H",1,1,182233,182233,"182 MZA MPU REC.","182 MENDOZA RECOARO (SUPERIORA DE IDA)"
1813,3539,"G-10-182H",1,1,182234,182234,"182 MAIPU RECOARO","Maipú - Recoaro"
3216,3539,"G-10-182H",0,1,182234,182234,"182 REC.SUP.MPU MZA","182 MAIPU RECOARO (SUPERIORA DE VTA) MENDOZA"
3217,3540,"G-10-182I",1,1,182235,182235,"182 REC.SUP.MPU.MZA","182 RECOARO MENDOZA(SUPERIORA)"
3218,3539,"G-10-182H",1,1,182236,182236,"182 MPU RECOARO","182 MAIPU RECOARO MENDOZA"
3219,3539,"G-10-182H",0,1,182236,182236,"182 REC.MPU.MZA","182 MAIPU RECOARO - MENDOZA"
3220,3542,"G-10-182J",1,1,182237,182237,"182MZAMPU SUP.C.P.  ","182 MENDOZA CRUZ DE PIEDRA(SUPERIORA DE IDA)MAIPU (OZAMIS Y V.ARANDA)"
3224,3542,"G-10-182J",0,1,182237,182237,"182 C.PIEDRA MPU","182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA)MAIPU (HASTA OZAMIS Y V.ARANDA)"
3225,3542,"G-10-182J",1,1,182238,182238,"182MZA.MPU SUP.C.P.","182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA)MAIPU (HASTA V.ARANDA Y MAZA"
3227,3542,"G-10-182J",0,1,182238,182238,"182C.DE PIEDRA MPU","182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA) MAIPU (HASTA V.ARANDA Y MAZA)"
3228,3542,"G-10-182J",1,1,182239,182239,"182 MZA MPU SUP.C.P.","182 MENDOZA CRUZ DE PIEDRA (SUPERIORA IDA Y VUELTA)"
3229,3542,"G-10-182J",0,1,182239,182239,"182 C.P.SUP.MPU MZA","182 MENDOZA CRUZ DE PIEDRA (SUPERIORA IDA Y VUELTA) "
3230,3541,"G-10-182K",1,1,182240,182240,"182 MZA MPU SUP.CH.","182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA IDA Y VUELTA)"
3231,3541,"G-10-182K",0,1,182240,182240,"182CHRUSS.SUP.MPUMZA","182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE IDA Y VUELTA)"
3232,3541,"G-10-182K",1,1,182241,182241,"182 MPU CHACH.","182 MAIPU CHACHINGO POR RUSSELL - MENDOZA"
3234,3541,"G-10-182K",0,1,182241,182241,"182CH.RUSS.MPU MZA","182 MAIPU CHACHINGO POR RUSSELL MENDOZA"
3236,3543,"G-10-182L",1,1,182242,182242,"182MZA MPU RUSS.CHA","182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE VUELTA)"
3237,3543,"G-10-182L",0,1,182242,182242,"182CHRUSS.SUP.MPUMZA","182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE VUELTA )"
1832,3543,"G-10-182L",0,1,182243,182243,"182 CHACH.RUSS.MAIPU","Chachingo por Russell - Maipú"
3238,3543,"G-10-182L",1,1,182243,182243,"182MZA MPUSUP.RUSSCH","182 MENDOZA CHACHINGO POR RUSSELL (SUPERIORA DE IDA)- MAIPU"
3239,3544,"G-10-182M",1,1,182244,182244,"182 MZA MAIPU","182 MENDOZA MAIPU (CHACHINGO)"
3240,3545,"G-10-182N",1,1,182245,182245,"182MZA MPUCHACH.URQ.","182 MENDOZA CHACHINGO POR URQUIZA PARAISO POR RUTA 60 MENDOZA"
3241,3545,"G-10-182N",0,1,182245,182245,"182CHACH.URQ.MPUMZA","182 MENDOZA CHACHINGO POR URQUIZA PARAISO RUTA 60 MENDOZA"
1837,3545,"G-10-182N",0,1,182246,182246,"182CHACHINGO URQ.MPU","Chachingo por Urquiza Paraíso Ruta 60 - Maipú"
3242,3545,"G-10-182N",1,1,182246,182246,"182MZAMPU CHACH.URQ.","182 MENDOZA CHACHINGO POR URQUIZA PARAISO RUTA 60 MAIPU"
1838,3545,"G-10-182N",1,1,182247,182247,"182MAIPU CHACH.URQ.","Maipú - Chachingo por Urquiza"
3243,3546,"G-10-182O",1,1,182248,182248,"182MZA MPUSUP3E.LUNL","182 MENDOZA LUNLUNTA POR EL BAJO (SUPERIORA IDA Y VUELTA)"
3244,3546,"G-10-182O",0,1,182248,182248,"182LUNL.3E.SUPMPUMZA","182 MENDOZA LUNLUNTA POR EL BAJO (SUPERIORA IDA Y VUELTA)"
3245,3546,"G-10-182O",1,1,182249,182249,"182MZA MAIP.SUP.LUNL","182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA Y VUELTA)"
3246,3546,"G-10-182O",0,1,182249,182249,"182LUNL.SUP.MAIP.MZA","182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA Y VUELTA)"
3248,3546,"G-10-182O",1,1,182250,182250,"182MZA MAIP.SUP.LUNL","182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA) MAIPU"
3249,3546,"G-10-182O",0,1,182250,182250,"182 LUNLUNTA MAIPU","182 MENDOZA LUNLUNTA POR EL BAJO REGRESA POR EL ALTO (SUPERIORA DE IDA) MAIPU"
3250,3547,"G-10-182P",1,1,182251,182251,"182MZA MPU.SUP.LUNL.","182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE IDA)"
3251,3547,"G-10-182P",0,1,182251,182251,"182 LUNL.MAIPU MZA","182 MENDOZA LUNLUNTA POR EL ALTO REGRESAPOR EL BAJO (SUPERIORA DE IDA)"
3252,3547,"G-10-182P",1,1,182252,182252,"182MZA MAIP.SUP.LUNL","182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE IDA Y VUELTA)"
3253,3547,"G-10-182P",0,1,182252,182252,"182LUNL.SUP.MAIP.MZA","182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE IDA Y VUELTA)"
3254,3547,"G-10-182P",1,1,182253,182253,"182 MAIPU LUNLUNTA","182 MAIPU LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE VUELTA )MENDOZA"
3261,3547,"G-10-182P",0,1,182253,182253,"182LUNL.SUP.MAIP.MZA","182 MAIPU LUNLUNTA POR EL ALTO REGRESA POR EL BAJO (SUPERIORA DE VUELTA)MENDOZA"
3263,3548,"G-10-182Q",1,1,182254,182254,"182 MZA MAIPU LUNL.","182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO"
3265,3548,"G-10-182Q",0,1,182254,182254,"182 LUNL.MAIPU MZA","182 MENDOZA LUNLUNTA POR EL ALTO REGRESA POR EL BAJO"
3289,3550,"G-10-182S",1,1,182268,182268,"182MZA MPU.3ESQ.PMOL","Mendoza - Maipú - Tres Esquina por Pedro Molina"
3290,3550,"G-10-182S",0,1,182268,182268,"182 3ESQ.PMOLINA MPU"," Tres Esquina por Pedro Molina Maipú"
1884,3550,"G-10-182S",1,1,182269,182269,"182 MAIP.C.DE PIEDRA","Maipú - Cruz de Piedra hasta Videla Aranda y Maza"
3291,3550,"G-10-182S",0,1,182269,182269,"182C.P.SUP.MPUMZA","Cruz de Piedra - (Superiora) Maipú -  Mza"
3292,3550,"G-10-182S",1,1,182270,182270,"182 MAIPU CHACHINGO","Maipú - Chachingo por Russell "
3293,3550,"G-10-182S",0,1,182270,182270,"182CHRUSS.SUP.MPUMZA","Chachingo por Russell - Maipú - (Superiora) Mendoza"
3295,3548,"G-10-182Q",0,1,182271,182271,"182REC.LUNL.S.MPUMZA","Recoaro Lunlunta por el Bajo - Maipú(Superiora)- Mendoza"
3296,3549,"G-10-182R",1,1,182272,182272,"182MZA MPU.S.3E.LUNL"," Mendoza - Maipú(Superiora) - Tres Esquinas por Pedro Molina - Lunlunta "
3297,3549,"G-10-182R",0,1,182272,182272,"182 LUNLUNTA MAIPU","Lunlunta Maipú"
3300,3549,"G-10-182R",1,1,182287,182287,"182MZA MAIP.SUP.LUNL","Mendoza - Maipú(Superiora) - Lunlunta por el Bajo regresa por el Alto "
3301,3549,"G-10-182R",0,1,182287,182287,"182 LUNL.MAIPU MZA","Lunlunta - Maipú - Mendoza"
1856,3491,"G-10-183A",1,1,183255,183255,"183MZA MPU.BARRANCAS"," Mendoza - Maipú - Barrancas por el Alto ida y Vuelta"
1857,3491,"G-10-183A",0,1,183255,183255,"183 BARR.ALT.MPU.MZA","Barrancas por el Alto - Maipú - Mendoza"
3268,3491,"G-10-183A",1,1,183256,183256,"183MZA MPU.SUP.BAR.A","183 MENDOZA BARRANCAS POR EL ALTO Y VUELTA"
3270,3491,"G-10-183A",0,1,183256,183256,"183BARR.A.SUP.MPUMZA","183 MENDOZA BARRANCAS POR EL ALTO IDA Y VUELTA (SUPERIORA DE IDA)"
3271,3491,"G-10-183A",1,1,183257,183257,"183MZA MAP.BARR.ALT","183 MENDOZA BARRANCAS POR EL ALTO IDA Y VUELTA (SUPERIORA DE VUELTA)"
3272,3491,"G-10-183A",0,1,183257,183257,"183BARR.A.SUP.MPUMZA","183 MENDOZA BARRANCAS POR EL ALTO IDA Y VUELTA (SUPERIORA DE VUELTA)"
3273,3492,"G-10-183B",1,1,183258,183258,"183MZA MAIP.BARR.ALT","183 MENDOZA BARRANCAS POR EL ALTO REGRESA POR EL CARRIL (SUPERIORA DE VUELTA)"
3275,3492,"G-10-183B",0,1,183258,183258,"183BARR.C.SUP.MPUMZA","183 MENDOZA BARRANCAS POR EL ALTO REGRESA POR EL CARRIL (SUPERIORA DE VUELTA)"
1865,3492,"G-10-183B",1,1,183259,183259,"183MAIPU BARR.CARRIL","Maipú - Barrancas por el carril "
3277,3492,"G-10-183B",0,1,183259,183259,"183BARR.ALT.MAIP.MZA","183 MAIPU BARRANCAS POR EL CARRIL REGRESA POR EL ALTO MENDOZA"
1867,3492,"G-10-183B",1,1,183260,183260,"183MPU.R.60 BARR.ALT","Maipú - Ruta N° 60 - Barrancas por el alto"
3279,3492,"G-10-183B",0,1,183260,183260,"183BARRC.R60 MPU.MZA","Barrancas por el carril - Ruta N° 60 - (Superiora)Maipú  Mendoza"
3280,3493,"G-10-183C",1,1,183261,183261,"183MZA BARR.xURQ.ALT","Mendoza - Maipú - Barrancas por Urquiza por el Alto "
3283,3493,"G-10-183C",0,1,183261,183261,"183BARRxURQ.A.MPUMZA","Barrancas por Urquiza - por el Alto - Maipú - Mendoza"
1872,3493,"G-10-183C",1,1,183262,183262,"183MPU BARR.URQ.CARR","Maipú - Barrancas por Urquiza por el Carril "
3284,3493,"G-10-183C",0,1,183262,183262,"183BARRxURQ.A.MPUMZA","Barrancas por Urquiza Regresa por el Alto - Maipú - Mendoza"
1876,3493,"G-10-183C",0,1,183263,183263,"183BARR.URQ.CARR.MPU","Barrancas por Urquiza por el Carril - Maipú"
3285,3493,"G-10-183C",1,1,183263,183263,"183MZA MPU.BAR.URQ.A","Mendoza - Maipú - Barrancas por Urquiza por el Alto "
