"trip_id","service_id","start_time"
"1642","D","01:02:00"
"1642","H","15:14:00"
"1642","S","18:56:00"
"1642","H","15:24:00"
"1642","S","19:07:00"
"1642","H","15:40:00"
"1642","S","19:18:00"
"1642","H","15:52:00"
"1642","S","19:29:00"
"1642","H","16:04:00"
"1642","S","19:40:00"
"1642","H","16:16:00"
"1642","S","19:51:00"
"1642","H","16:28:00"
"1642","S","20:02:00"
"1642","H","16:40:00"
"1642","S","20:13:00"
"1642","H","16:52:00"
"1642","S","20:24:00"
"1642","H","17:04:00"
"1642","S","20:35:00"
"1642","H","17:16:00"
"1642","S","20:46:00"
"1642","H","17:28:00"
"1642","S","20:57:00"
"1642","H","17:34:00"
"1642","S","21:08:00"
"1642","H","17:40:00"
"1642","S","21:19:00"
"1642","H","17:52:00"
"1642","S","21:41:00"
"1642","H","17:58:00"
"1642","S","21:52:00"
"1642","H","18:04:00"
"1642","S","22:11:00"
"1642","H","18:12:00"
"1642","S","22:41:00"
"1642","H","18:20:00"
"1642","S","23:11:00"
"1642","H","18:28:00"
"1642","S","23:41:00"
"1642","H","18:36:00"
"1642","S","00:09:00"
"1642","H","18:44:00"
"1642","S","00:37:00"
"1642","H","18:52:00"
"1642","S","01:05:00"
"1642","H","19:00:00"
"1642","H","19:08:00"
"1642","H","19:16:00"
"1642","H","19:24:00"
"1642","H","19:32:00"
"1642","H","19:40:00"
"1642","H","19:48:00"
"1642","H","19:56:00"
"1642","H","20:04:00"
"1642","H","20:12:00"
"1642","H","20:20:00"
"1642","H","20:28:00"
"1642","H","20:36:00"
"1642","H","20:44:00"
"1642","H","20:52:00"
"1642","H","21:08:00"
"1642","H","21:16:00"
"1642","H","21:24:00"
"1642","H","21:34:00"
"1642","H","21:52:00"
"1642","H","22:10:00"
"1642","H","22:28:00"
"1642","H","22:42:00"
"1642","H","23:00:00"
"1642","H","23:15:00"
"1642","H","23:30:00"
"1642","H","23:45:00"
"1642","H","00:00:00"
"1642","H","00:15:00"
"1642","H","00:30:00"
"1642","H","01:00:00"
"1643","H","05:00:00"
"1643","S","06:00:00"
"1643","D","06:00:00"
"1643","H","05:13:00"
"1643","S","06:26:00"
"1643","D","06:33:00"
"1643","H","05:29:00"
"1643","S","06:50:00"
"1643","D","06:55:00"
"1643","H","05:45:00"
"1643","S","07:00:00"
"1643","D","07:11:00"
"1643","H","06:00:00"
"1643","S","07:13:00"
"1643","D","07:28:00"
"1643","H","06:10:00"
"1643","S","07:26:00"
"1643","D","07:44:00"
"1643","H","06:15:00"
"1643","S","07:40:00"
"1643","D","08:01:00"
"1643","H","06:30:00"
"1643","S","07:53:00"
"1643","D","08:17:00"
"1643","H","06:40:00"
"1643","S","08:06:00"
"1643","D","08:34:00"
"1643","H","06:45:00"
"1643","S","08:19:00"
"1643","D","08:50:00"
"1643","H","06:55:00"
"1643","S","08:32:00"
"1643","D","09:07:00"
"1643","H","07:00:00"
"1643","S","08:46:00"
"1643","D","09:23:00"
"1643","H","07:10:00"
"1643","S","08:59:00"
"1643","D","09:40:00"
"1643","H","07:14:00"
"1643","S","09:12:00"
"1643","D","09:56:00"
"1643","H","07:22:00"
"1643","S","09:25:00"
"1643","D","10:13:00"
"1643","H","07:32:00"
"1643","S","09:38:00"
"1643","D","10:29:00"
"1643","H","07:37:00"
"1643","S","09:52:00"
"1643","D","10:46:00"
"1643","H","07:44:00"
"1643","S","10:05:00"
"1643","D","11:02:00"
"1643","H","07:52:00"
"1643","S","10:18:00"
"1643","D","11:19:00"
"1643","H","07:59:00"
"1643","S","10:31:00"
"1643","D","11:35:00"
"1643","H","08:07:00"
"1643","S","10:44:00"
"1643","D","11:52:00"
"1643","H","08:14:00"
"1643","S","10:58:00"
"1643","D","12:08:00"
"1643","H","08:21:00"
"1643","S","11:11:00"
"1643","D","12:25:00"
"1643","H","08:29:00"
"1643","S","11:24:00"
"1643","D","12:41:00"
"1643","H","08:36:00"
"1643","S","11:37:00"
"1643","D","12:58:00"
"1643","H","08:44:00"
"1643","S","11:50:00"
"1643","D","13:14:00"
"1643","H","08:51:00"
"1643","S","12:04:00"
"1643","D","13:31:00"
"1643","H","08:59:00"
"1643","S","12:17:00"
"1643","D","13:47:00"
"1643","H","09:06:00"
"1643","S","12:30:00"
"1643","D","14:04:00"
"1643","H","09:14:00"
"1643","S","12:43:00"
"1643","D","14:20:00"
"1643","H","09:21:00"
"1643","S","12:56:00"
"1643","D","14:37:00"
"1643","H","09:28:00"
"1643","S","13:10:00"
"1643","D","15:10:00"
"1643","H","09:36:00"
"1643","S","13:23:00"
"1643","D","15:43:00"
"1643","H","09:43:00"
"1643","S","13:36:00"
"1643","D","16:16:00"
"1643","H","09:51:00"
"1643","S","13:49:00"
"1643","D","16:49:00"
"1643","H","09:58:00"
"1643","S","14:02:00"
"1643","D","17:05:00"
"1643","H","10:06:00"
"1643","S","14:16:00"
"1643","D","17:22:00"
"1643","H","10:13:00"
"1643","S","14:42:00"
"1643","D","17:38:00"
"1643","H","10:21:00"
"1643","S","15:08:00"
"1643","D","17:55:00"
"1643","H","10:28:00"
"1643","S","15:48:00"
"1643","D","18:11:00"
"1643","H","10:35:00"
"1643","S","16:14:00"
"1643","D","18:28:00"
"1643","H","10:43:00"
"1643","S","16:41:00"
"1643","D","18:44:00"
"1643","H","10:50:00"
"1643","S","16:54:00"
"1643","D","19:01:00"
"1643","H","10:58:00"
"1643","S","17:07:00"
"1643","D","19:17:00"
"1643","H","11:05:00"
"1643","S","17:20:00"
"1643","D","19:34:00"
"1643","H","11:13:00"
"1643","S","17:34:00"
"1643","D","19:50:00"
"1643","H","11:20:00"
"1643","S","17:47:00"
"1643","D","20:07:00"
"1643","H","11:28:00"
"1643","S","18:00:00"
"1643","D","20:23:00"
"1643","H","11:35:00"
"1643","S","18:13:00"
"1643","D","20:40:00"
"1643","H","11:42:00"
"1643","S","18:26:00"
"1643","D","20:56:00"
"1643","H","11:50:00"
"1643","S","18:40:00"
"1643","D","21:29:00"
"1643","H","11:57:00"
"1643","S","18:53:00"
"1643","D","22:02:00"
"1643","H","12:05:00"
"1643","S","19:06:00"
"1643","D","22:35:00"
"1643","H","12:12:00"
"1643","S","19:19:00"
"1643","D","23:08:00"
"1643","H","12:20:00"
"1643","S","19:32:00"
"1643","D","23:41:00"
"1643","H","12:27:00"
"1643","S","19:46:00"
"1643","D","00:14:00"
"1643","H","12:35:00"
"1643","S","19:59:00"
"1643","H","12:42:00"
"1643","S","20:12:00"
"1643","H","12:49:00"
"1643","S","20:25:00"
"1643","H","12:57:00"
"1643","S","20:38:00"
"1643","H","13:04:00"
"1643","S","20:52:00"
"1643","H","13:12:00"
"1643","S","21:05:00"
"1643","H","13:19:00"
"1643","S","21:18:00"
"1643","H","13:27:00"
"1643","S","21:31:00"
"1643","H","13:34:00"
"1643","S","21:58:00"
"1643","H","13:42:00"
"1643","S","22:11:00"
"1643","H","13:49:00"
"1643","S","22:37:00"
"1643","H","13:56:00"
"1643","S","23:04:00"
"1643","H","14:04:00"
"1643","S","23:17:00"
"1643","H","14:11:00"
"1643","S","23:43:00"
"1643","H","14:19:00"
"1643","S","00:10:00"
"1643","H","14:26:00"
"1643","H","14:34:00"
"1643","H","14:49:00"
"1643","H","15:03:00"
"1643","H","15:11:00"
"1643","H","15:26:00"
"1643","H","15:33:00"
"1643","H","15:41:00"
"1643","H","15:48:00"
"1643","H","15:56:00"
"1643","H","16:10:00"
"1643","H","16:18:00"
"1643","H","16:33:00"
"1643","H","16:40:00"
"1643","H","16:48:00"
"1643","H","16:55:00"
"1643","H","17:03:00"
"1643","H","17:10:00"
"1643","H","17:17:00"
"1643","H","17:25:00"
"1643","H","17:32:00"
"1643","H","17:40:00"
"1643","H","17:47:00"
"1643","H","17:55:00"
"1643","H","18:02:00"
"1643","H","18:10:00"
"1643","H","18:17:00"
"1643","H","18:24:00"
"1643","H","18:32:00"
"1643","H","18:39:00"
"1643","H","18:47:00"
"1643","H","18:54:00"
"1643","H","19:02:00"
"1643","H","19:09:00"
"1643","H","19:17:00"
"1643","H","19:24:00"
"1643","H","19:31:00"
"1643","H","19:39:00"
"1643","H","19:46:00"
"1643","H","19:54:00"
"1643","H","20:01:00"
"1643","H","20:09:00"
"1643","H","20:16:00"
"1643","H","20:31:00"
"1643","H","20:38:00"
"1643","H","20:53:00"
"1643","H","21:08:00"
"1643","H","21:23:00"
"1643","H","21:38:00"
"1643","H","22:00:00"
"1643","H","22:15:00"
"1643","H","22:30:00"
"1643","H","22:45:00"
"1643","H","23:07:00"
"1643","H","23:52:00"
"1643","H","00:07:00"
"1674","H","04:48:00"
"1674","S","04:33:00"
"1674","D","05:16:00"
"1674","H","05:10:00"
"1674","S","04:51:00"
"1674","D","05:39:00"
"1674","H","05:27:00"
"1674","S","05:10:00"
"1674","D","06:13:00"
"1674","H","05:40:00"
"1674","S","05:29:00"
"1674","D","06:36:00"
"1674","H","05:51:00"
"1674","S","05:47:00"
"1674","D","06:47:00"
"1674","H","06:02:00"
"1674","S","06:05:00"
"1674","D","06:58:00"
"1674","H","06:13:00"
"1674","S","06:15:00"
"1674","D","07:10:00"
"1674","H","06:24:00"
"1674","S","06:33:00"
"1674","D","07:21:00"
"1674","H","06:35:00"
"1674","S","06:52:00"
"1674","D","07:44:00"
"1674","H","06:46:00"
"1674","S","07:11:00"
"1674","D","07:55:00"
"1674","H","06:57:00"
"1674","S","07:29:00"
"1674","D","08:06:00"
"1674","H","07:08:00"
"1674","S","07:47:00"
"1674","D","08:18:00"
"1674","H","07:24:00"
"1674","S","07:57:00"
"1674","D","08:29:00"
"1674","H","07:35:00"
"1674","S","08:06:00"
"1674","D","08:40:00"
"1674","H","07:40:00"
"1674","S","08:15:00"
"1674","D","08:52:00"
"1674","H","07:46:00"
"1674","S","08:25:00"
"1674","D","09:03:00"
"1674","H","07:51:00"
"1674","S","08:34:00"
"1674","D","09:14:00"
"1674","H","07:57:00"
"1674","S","08:43:00"
"1674","D","09:26:00"
"1674","H","08:02:00"
"1674","S","08:53:00"
"1674","D","09:37:00"
"1674","H","08:08:00"
"1674","S","09:02:00"
"1674","D","09:48:00"
"1674","H","08:13:00"
"1674","S","09:11:00"
"1674","D","10:00:00"
"1674","H","08:19:00"
"1674","S","09:20:00"
"1674","D","10:11:00"
"1674","H","08:24:00"
"1674","S","09:29:00"
"1674","D","10:22:00"
"1674","H","08:30:00"
"1674","S","09:39:00"
"1674","D","10:34:00"
"1674","H","08:35:00"
"1674","S","09:48:00"
"1674","D","10:45:00"
"1674","H","08:41:00"
"1674","S","09:57:00"
"1674","D","10:56:00"
"1674","H","08:46:00"
"1674","S","10:07:00"
"1674","D","11:08:00"
"1674","H","08:52:00"
"1674","S","10:16:00"
"1674","D","11:19:00"
"1674","H","08:57:00"
"1674","S","10:25:00"
"1674","D","11:30:00"
"1674","H","09:02:00"
"1674","S","10:35:00"
"1674","D","11:42:00"
"1674","H","09:08:00"
"1674","S","10:44:00"
"1674","D","11:53:00"
"1674","H","09:13:00"
"1674","S","10:53:00"
"1674","D","12:04:00"
"1674","H","09:19:00"
"1674","S","11:02:00"
"1674","D","12:16:00"
"1674","H","09:24:00"
"1674","S","11:11:00"
"1674","D","12:27:00"
"1674","H","09:30:00"
"1674","S","11:21:00"
"1674","D","12:38:00"
"1674","H","09:35:00"
"1674","S","11:30:00"
"1674","D","12:50:00"
"1674","H","09:41:00"
"1674","S","11:39:00"
"1674","D","13:01:00"
"1674","H","09:46:00"
"1674","S","11:49:00"
"1674","D","13:12:00"
"1674","H","09:52:00"
"1674","S","11:58:00"
"1674","D","13:24:00"
"1674","H","09:57:00"
"1674","S","12:07:00"
"1674","D","13:35:00"
"1674","H","10:03:00"
"1674","S","12:17:00"
"1674","D","13:46:00"
"1674","H","10:08:00"
"1674","S","12:26:00"
"1674","D","13:58:00"
"1674","H","10:14:00"
"1674","S","12:35:00"
"1674","D","14:09:00"
"1674","H","10:19:00"
"1674","S","12:44:00"
"1674","D","14:20:00"
"1674","H","10:25:00"
"1674","S","12:53:00"
"1674","D","14:32:00"
"1674","H","10:30:00"
"1674","S","13:03:00"
"1674","D","14:43:00"
"1674","H","10:36:00"
"1674","S","13:12:00"
"1674","D","15:06:00"
"1674","H","10:41:00"
"1674","S","13:21:00"
"1674","D","15:28:00"
"1674","H","10:46:00"
"1674","S","13:31:00"
"1674","D","15:51:00"
"1674","H","10:52:00"
"1674","S","13:40:00"
"1674","D","16:14:00"
"1674","H","10:57:00"
"1674","S","13:49:00"
"1674","D","16:25:00"
"1674","H","11:03:00"
"1674","S","13:59:00"
"1674","D","16:36:00"
"1674","H","11:08:00"
"1674","S","14:08:00"
"1674","D","16:48:00"
"1674","H","11:14:00"
"1674","S","14:17:00"
"1674","D","17:10:00"
"1674","H","11:19:00"
"1674","S","14:26:00"
"1674","D","17:22:00"
"1674","H","11:25:00"
"1674","S","14:45:00"
"1674","D","17:33:00"
"1674","H","11:30:00"
"1674","S","15:03:00"
"1674","D","17:56:00"
"1674","H","11:36:00"
"1674","S","15:22:00"
"1674","D","18:07:00"
"1674","H","11:41:00"
"1674","S","15:41:00"
"1674","D","18:18:00"
"1674","H","11:47:00"
"1674","S","15:59:00"
"1674","D","18:30:00"
"1674","H","11:52:00"
"1674","S","16:17:00"
"1674","D","18:41:00"
"1674","H","11:58:00"
"1674","S","16:27:00"
"1674","D","18:52:00"
"1674","H","12:03:00"
"1674","S","16:45:00"
"1674","D","19:04:00"
"1674","H","12:09:00"
"1674","S","17:04:00"
"1674","D","19:15:00"
"1674","H","12:14:00"
"1674","S","17:23:00"
"1674","D","19:26:00"
"1674","H","12:20:00"
"1674","S","17:41:00"
"1674","D","19:38:00"
"1674","H","12:25:00"
"1674","S","17:59:00"
"1674","D","19:49:00"
"1674","H","12:30:00"
"1674","S","18:09:00"
"1674","D","20:00:00"
"1674","H","12:36:00"
"1674","S","18:18:00"
"1674","D","20:12:00"
"1674","H","12:41:00"
"1674","S","18:27:00"
"1674","D","20:23:00"
"1674","H","12:47:00"
"1674","S","18:37:00"
"1674","D","20:46:00"
"1674","H","12:52:00"
"1674","S","18:46:00"
"1674","D","21:08:00"
"1674","H","12:58:00"
"1674","S","18:55:00"
"1674","D","21:20:00"
"1674","H","13:03:00"
"1674","S","19:05:00"
"1674","D","21:42:00"
"1674","H","13:09:00"
"1674","S","19:14:00"
"1674","D","22:05:00"
"1674","H","13:14:00"
"1674","S","19:23:00"
"1674","D","22:28:00"
"1674","H","13:20:00"
"1674","S","19:32:00"
"1674","D","22:50:00"
"1674","H","13:25:00"
"1674","S","19:41:00"
"1674","D","23:22:00"
"1674","H","13:31:00"
"1674","S","20:00:00"
"1674","D","23:45:00"
"1674","H","13:36:00"
"1674","S","20:20:00"
"1674","D","00:08:00"
"1674","H","13:42:00"
"1674","S","20:40:00"
"1674","D","00:32:00"
"1674","H","13:47:00"
"1674","S","21:00:00"
"1674","H","13:53:00"
"1674","S","21:20:00"
"1674","H","13:58:00"
"1674","S","21:30:00"
"1674","H","14:04:00"
"1674","S","21:40:00"
"1674","H","14:09:00"
"1674","S","22:00:00"
"1674","H","14:14:00"
"1674","S","22:20:00"
"1674","H","14:20:00"
"1674","S","22:40:00"
"1674","H","14:25:00"
"1674","S","23:00:00"
"1674","H","14:31:00"
"1674","S","23:20:00"
"1674","H","14:42:00"
"1674","S","23:40:00"
"1674","H","14:53:00"
"1674","S","00:00:00"
"1674","H","15:04:00"
"1674","S","00:20:00"
"1674","H","15:15:00"
"1674","S","00:40:00"
"1674","H","15:26:00"
"1674","H","15:37:00"
"1674","H","15:48:00"
"1674","H","16:04:00"
"1674","H","16:15:00"
"1674","H","16:26:00"
"1674","H","16:37:00"
"1674","H","16:48:00"
"1674","H","16:59:00"
"1674","H","17:10:00"
"1674","H","17:21:00"
"1674","H","17:32:00"
"1674","H","17:37:00"
"1674","H","17:48:00"
"1674","H","17:53:00"
"1674","H","17:59:00"
"1674","H","18:04:00"
"1674","H","18:10:00"
"1674","H","18:15:00"
"1674","H","18:21:00"
"1674","H","18:26:00"
"1674","H","18:32:00"
"1674","H","18:37:00"
"1674","H","18:43:00"
"1674","H","18:48:00"
"1674","H","18:54:00"
"1674","H","18:59:00"
"1674","H","19:05:00"
"1674","H","19:10:00"
"1674","H","19:16:00"
"1674","H","19:21:00"
"1674","H","19:26:00"
"1674","H","19:32:00"
"1674","H","19:37:00"
"1674","H","19:43:00"
"1674","H","19:48:00"
"1674","H","19:54:00"
"1674","H","19:59:00"
"1674","H","20:05:00"
"1674","H","20:10:00"
"1674","H","20:16:00"
"1674","H","20:21:00"
"1674","H","20:27:00"
"1674","H","20:32:00"
"1674","H","20:38:00"
"1674","H","20:43:00"
"1674","H","20:49:00"
"1674","H","20:54:00"
"1674","H","21:00:00"
"1674","H","21:05:00"
"1674","H","21:10:00"
"1674","H","21:21:00"
"1674","H","21:32:00"
"1674","H","21:43:00"
"1674","H","21:54:00"
"1674","H","22:05:00"
"1674","H","22:16:00"
"1674","H","22:27:00"
"1674","H","22:38:00"
"1674","H","22:47:00"
"1674","H","22:52:00"
"1674","H","23:03:00"
"1674","H","23:14:00"
"1674","H","23:25:00"
"1674","H","23:36:00"
"1674","H","23:47:00"
"1674","H","23:58:00"
"1674","H","00:09:00"
"1674","H","00:20:00"
"1674","H","00:32:00"
"1681","H","05:34:00"
"1681","S","05:48:00"
"1681","H","06:19:00"
"1681","S","06:28:00"
"1681","H","06:36:00"
"1681","S","06:40:00"
"1681","H","07:10:00"
"1681","S","06:56:00"
"1681","H","07:29:00"
"1681","S","07:12:00"
"1681","H","07:48:00"
"1681","S","07:28:00"
"1681","H","08:07:00"
"1681","S","07:44:00"
"1681","H","08:26:00"
"1681","S","08:00:00"
"1681","H","08:45:00"
"1681","S","08:16:00"
"1681","H","09:04:00"
"1681","S","08:34:00"
"1681","H","09:23:00"
"1681","S","08:52:00"
"1681","H","09:42:00"
"1681","S","09:08:00"
"1681","H","10:01:00"
"1681","S","09:26:00"
"1681","H","10:22:00"
"1681","S","09:44:00"
"1681","H","10:42:00"
"1681","S","10:00:00"
"1681","H","10:58:00"
"1681","S","10:18:00"
"1681","H","11:22:00"
"1681","S","10:36:00"
"1681","H","11:42:00"
"1681","S","10:52:00"
"1681","H","11:55:00"
"1681","S","11:10:00"
"1681","H","12:14:00"
"1681","S","11:28:00"
"1681","H","12:28:00"
"1681","S","11:44:00"
"1681","H","12:42:00"
"1681","S","12:02:00"
"1681","H","12:56:00"
"1681","S","12:20:00"
"1681","H","13:10:00"
"1681","S","12:36:00"
"1681","H","13:24:00"
"1681","S","12:54:00"
"1681","H","13:38:00"
"1681","S","13:12:00"
"1681","H","13:52:00"
"1681","S","13:27:00"
"1681","H","14:06:00"
"1681","S","13:42:00"
"1681","H","14:20:00"
"1681","H","14:34:00"
"1681","H","14:48:00"
"1681","H","15:02:00"
"1681","H","15:20:00"
"1681","H","15:42:00"
"1681","H","16:01:00"
"1681","H","16:20:00"
"1681","H","16:39:00"
"1681","H","16:58:00"
"1681","H","17:17:00"
"1681","H","17:36:00"
"1681","H","17:55:00"
"1681","H","18:14:00"
"1681","H","18:33:00"
"1681","H","18:52:00"
"1681","H","19:11:00"
"1681","H","19:26:00"
"1681","H","19:52:00"
"1681","H","20:18:00"
"1681","H","20:44:00"
"1681","H","21:36:00"
"1855","H","06:00:00"
"1855","S","07:00:00"
"1855","D","08:00:00"
"1855","H","06:18:00"
"1855","S","07:43:00"
"1855","D","08:42:00"
"1855","H","06:36:00"
"1855","S","08:25:00"
"1855","D","09:25:00"
"1855","H","06:54:00"
"1855","S","09:08:00"
"1855","D","10:07:00"
"1855","H","07:12:00"
"1855","S","09:50:00"
"1855","D","10:50:00"
"1855","H","07:25:00"
"1855","S","10:33:00"
"1855","D","11:32:00"
"1855","H","07:48:00"
"1855","S","11:15:00"
"1855","D","12:15:00"
"1855","H","08:06:00"
"1855","S","11:58:00"
"1855","D","12:57:00"
"1855","H","08:24:00"
"1855","S","12:40:00"
"1855","D","14:30:00"
"1855","H","08:42:00"
"1855","S","13:22:00"
"1855","D","15:13:00"
"1855","H","09:00:00"
"1855","S","14:05:00"
"1855","D","15:55:00"
"1855","H","09:18:00"
"1855","S","14:50:00"
"1855","D","16:38:00"
"1855","H","09:36:00"
"1855","S","15:35:00"
"1855","D","17:20:00"
"1855","H","09:54:00"
"1855","S","16:20:00"
"1855","D","18:03:00"
"1855","H","10:12:00"
"1855","S","17:05:00"
"1855","D","18:45:00"
"1855","H","10:30:00"
"1855","S","17:50:00"
"1855","D","19:28:00"
"1855","H","10:48:00"
"1855","S","18:35:00"
"1855","H","11:06:00"
"1855","S","19:20:00"
"1855","H","11:24:00"
"1855","S","20:05:00"
"1855","H","11:42:00"
"1855","S","20:50:00"
"1855","H","12:00:00"
"1855","H","12:18:00"
"1855","H","12:36:00"
"1855","H","12:54:00"
"1855","H","13:12:00"
"1855","H","13:32:00"
"1855","H","13:52:00"
"1855","H","14:11:00"
"1855","H","14:31:00"
"1855","H","14:50:00"
"1855","H","15:08:00"
"1855","H","15:26:00"
"1855","H","15:44:00"
"1855","H","16:02:00"
"1855","H","16:20:00"
"1855","H","16:38:00"
"1855","H","16:56:00"
"1855","H","17:14:00"
"1855","H","17:32:00"
"1855","H","17:50:00"
"1855","H","18:08:00"
"1855","H","18:26:00"
"1855","H","18:44:00"
"1855","H","19:02:00"
"1855","H","19:20:00"
"1855","H","19:38:00"
"1855","H","19:56:00"
"1855","H","20:14:00"
"1855","H","20:32:00"
"1855","H","20:50:00"
